"Date","Open","High","Low","Close","Volume","Adjusted"
"2015-11-10",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-12",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-13",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-16",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-17",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-19",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-20",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-23",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-24",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-25",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-26",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-27",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-11-30",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-02",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-03",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-09",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-10",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-14",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-15",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-16",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-17",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-21",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-22",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-23",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-24",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-28",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-30",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2015-12-31",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-05",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-06",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-12",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-13",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-14",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-15",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-19",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-20",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-21",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-22",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-25",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-26",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-27",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-28",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-01-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-02",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-03",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-05",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-09",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-10",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-12",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-15",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-16",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-17",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-19",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-22",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-23",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-24",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-25",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-26",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-02-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-02",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-03",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-09",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-10",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-14",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-15",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-16",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-17",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-21",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-22",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-23",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-24",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-30",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-03-31",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-05",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-06",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-12",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-13",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-14",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-15",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-19",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-20",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-21",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-22",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-25",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-26",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-27",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-28",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-04-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-02",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-03",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-05",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-06",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-09",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-10",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-12",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-13",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-16",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-17",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-19",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-20",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-23",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-24",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-25",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-26",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-27",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-30",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-05-31",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-02",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-03",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-06",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-09",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-10",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-13",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-14",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-15",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-16",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-17",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-20",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-21",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-22",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-23",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-24",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-27",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-28",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-06-30",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-07-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-07-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-07-05",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-07-06",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-07-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-07-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2016-07-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
